time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:replica95DelayMsMap,FeederManager:replica99DelayMsMap,FeederManager:replicaAvgDelayMsMap,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaMaxDelayMsMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:elapsedTxn95Ms,Replay:elapsedTxn99Ms,Replay:elapsedTxnAvgMs,Replay:elapsedTxnMaxMs,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:outputQueue95DelayMs,Replay:outputQueue99DelayMs,Replay:outputQueueAvgDelayMs,Replay:outputQueueMaxDelayMs,Replay:replayQueue95DelayMs,Replay:replayQueue99DelayMs,Replay:replayQueueAvgDelayMs,Replay:replayQueueMaxDelayMs,Replay:totalCommitProcessingNanos,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2025-10-15 06:30:00.861 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,125,3327637,181448,336, ,8, ,44, , , , , , , , , ,8,8, , , ,2,2,10, ,56, , , , , , , , , , , , , , ,125701,2,123534,123534, , , , ,125754,145198587904,96,96,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,125754, , , , ,1760509320618,,, , , , , , , , , , , , , , , , , , , , , ,1760509795298,349, , , ,35,3145728,154461,2,2,0,2, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3438,18, , , , , , , , ,308381184, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:31:00.868 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,125,3330709,184520,336, ,8, ,44, , , , , , , , , ,8,8, , , ,2,2,10, ,56, , , , , , , , , , , , , , ,125701,2,123534,123534, , , , ,125754,145198587904,96,96,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,125754, , , , ,1760509320618,,, , , , , , , , , , , , , , , , , , , , , ,1760509855358,379, , , ,35,3145728,157901,4,4,1,4, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3441,18, , , , , , , , ,325158400,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:32:00.873 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,125,3333781,187592,336, ,8, ,44, , , , , , , , , ,8,8, , , ,2,2,10, ,56, , , , , , , , , , , , , , ,125701,2,123534,123534, , , , ,125754,145198587904,96,96,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,125754, , , , ,1760509320618,,, , , , , , , , , , , , , , , , , , , , , ,1760509915413,409, , , ,35,3145728,161357,2,2,1,2, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3456,18, , , , , , , , ,337741312, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:33:00.878 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3339621,192968,336, ,9, ,46, , , , , , , , , ,9,8, , , ,4,2,10, ,56, , , , , , , , , , , , , , ,125701,2,123534,123534, , , , ,125754,145198587904,96,96,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,125754, , , , ,1760509320618,,, , , , , , , , , , , , , , , , , , , , , ,1760509975467,441, , , ,35,3145728,169454,2,2,0,2, , , ,13,13, ,19, ,3,16, , ,1, , , , , , , , , ,8097,19, , , , , , , , ,379684352, , , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:34:00.885 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3343085,196432,336, ,9, ,44, , , , , , , , , ,9,8, , , ,4,2,10, ,56, , , , , , , , , , , , , , ,125701,2,123534,123534, , , , ,125754,145198587904,96,96,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,125754, , , , ,1760509320618,,, , , , , , , , , , , , , , , , , , , , , ,1760510035582,471, , , ,34,3145728,173124,2,2,1,2, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3670,18, , , , , , , , ,392267264, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:35:00.890 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3345405,198752,336, ,9, ,44, , , , , , , , , ,9,8, , , ,4,2,10, ,56, , , , , , , , , , , , , , ,125701,2,123534,123534, , , , ,125754,145198587904,96,96,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,125754, , , , ,1760509320618,,, , , , , , , , , , , , , , , , , , , , , ,1760510095635,501, , , ,34,3145728,176580,2,2,1,2, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3456,18, , , , , , , , ,404850176, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:36:00.895 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3347725,201072,336, ,9, ,44, , , , , , , , , ,9,8, , , ,4,2,10, ,56, , , , , , , , , , , , , , ,125701,2,123534,123534, , , , ,125754,145198587904,96,96,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,125754, , , , ,1760509320618,,, , , , , , , , , , , , , , , , , , , , , ,1760510155699,531, , , ,34,3145728,180036,2,2,1,2, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3456,18, , , , , , , , ,421627392, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:37:00.900 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3351141,204488,336, ,9, ,44, , , , , , , , , ,9,8, , , ,4,2,10, ,56, , , , , , , , , , , , , , ,125701,2,123534,123534, , , , ,125754,145198587904,96,96,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,125754, , , , ,1760509320618,,, , , , , , , , , , , , , , , , , , , , , ,1760510215746,561, , , ,34,3145728,183492,2,2,1,2, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3456,18, , , , , , , , ,455181824, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:38:00.905 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3355349,208696,336, ,10, ,45, , , , , , , , , ,10,8, , , ,4,2,11, ,56, , , , , , , , , , , , , , ,125701,2,123534,123534, , , , ,125754,145198587904,96,96,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,125754, , , , ,1760509320618,,, , , , , , , , , , , , , , , , , , , , , ,1760510275797,591, , , ,34,3145728,189170,2,2,1,2, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,5678,18, , , , , , , , ,467764736, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:39:00.908 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3359845,213192,336, ,10, ,44, , , , , , , , , ,10,8, , , ,4,2,10, ,56, , , , , , , , , , , , , , ,125701,2,123534,123534, , , , ,125754,145198587904,96,96,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,125754, , , , ,1760509320618,,, , , , , , , , , , , , , , , , , , , , , ,1760510335851,621, , , ,34,3145728,192630,2,2,0,2, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3461,18, , , , , , , , ,488736256, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:40:45.964 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3180549,34696, , ,8, ,523,8,0.02, , , , , , , ,8,6, ,232, ,4,5,8, ,287,17, , , , , , , , , , , , , ,201670,3,199775,199775,1,1,5,11,201725,146153250816,89,89,89,89, , , , , ,7,344, , , , , , , , , , , , , , , , , , , , , , , , , ,201725, , , , ,1760510445794,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,201670,1,1,0,1, , ,32,2,2,4,2, ,3,3, ,32, ,2048,1, , , ,1, ,1115097,130,2370,2, , , , , , ,3,22,159714064, , , , , , , ,288, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:41:45.975 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,125,3249605,103416,336, ,10, ,312,1,0.00, , , , , , , ,10,8, , , ,4,2,10, ,340,234, , , , , , , , , , , , , ,201670,3,199775,199775, , , , ,201725,146153250816,89,89,89,89, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201725, , , , ,1760510445794,,, , , , , , , , , , , , , , , , , , , , , ,1760510500065,711, , , ,35,3145728,206997,3,3,1,3, , ,238,16,16,3,22, ,3,19, ,238,1, , , , , , , ,69908,241,5309,22, , , , , , ,3,36,485899440, , , , , , , ,263, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15, , ,235, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , 
2025-10-15 06:42:45.985 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,125,3252677,106488,336, ,10, ,278, , , , , , , , , ,10,8, , , ,4,2,10, ,309, , , , , , , , , , , , , , ,201670,3,199775,199775, , , , ,201725,146153250816,89,89,89,89, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201725, , , , ,1760510445794,,, , , , , , , , , , , , , , , , , , , , , ,1760510560119,741, , , ,33,3145728,210483,2,2,0,2, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , ,1,16,261826176,1, , , , , , ,246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,234, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:43:45.992 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,125,3255749,109560,336, ,10, ,49, , , , , , , , , ,10,8, , , ,4,2,10, ,72, , , , , , , , , , , , , , ,201670,3,199775,199775, , , , ,201725,146153250816,89,89,89,89, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201725, , , , ,1760510445794,,, , , , , , , , , , , , , , , , , , , , , ,1760510620167,771, , , ,33,3145728,213969,2,2,0,2, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,286992000,1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,7, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:44:45.997 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,125,3258821,112632,336, ,10, ,44, , , , , , , , , ,10,8, , , ,4,2,10, ,63, , , , , , , , , , , , , , ,201670,3,199775,199775, , , , ,201725,146153250816,89,89,89,89, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201725, , , , ,1760510445794,,, , , , , , , , , , , , , , , , , , , , , ,1760510680232,801, , , ,33,3145728,217455,2,2,0,2, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,303769216,2, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:45:46.004 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,125,3261893,115704,336, ,10, ,44, , , , , , , , , ,10,8, , , ,4,2,10, ,63, , , , , , , , , , , , , , ,201670,3,199775,199775, , , , ,201725,146153250816,89,89,89,89, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201725, , , , ,1760510445794,,, , , , , , , , , , , , , , , , , , , , , ,1760510740297,831, , , ,33,3145728,220941,3,3,1,3, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,345712256,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:46:50.136 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3177525,31672, , ,6,1,206,6,0.03,1, , , , , , ,6,6, ,76,1,2,3,8, ,128,19, , , , , , , , , , , , , ,226862,4,224362,224362,1,1,5,11,226917,146143830016,87,87,87,87, , , , , ,8,442, , , , , , , , , , , , , , , , , , , , , , , , , ,226917, , , , ,1760510809989,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,226862,1,1,0,1, , ,33,2,2,4,2, ,3,3, ,33, ,2048,1, , , , , ,752737,76,2820,2, , , , , , ,3,25,168414304,1, , , , , , ,127, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:47:50.145 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,125,3208461,62272,336, ,8, ,157,1,0.01, , , , , , , ,8,8, , , ,2,2,10, ,196,79, , , , , , , , , , , , , ,226862,4,224362,224362, , , , ,226917,146143830016,87,87,87,87, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,226917, , , , ,1760510809989,,, , , , , , , , , , , , , , , , , , , , , ,1760510864222,896, , , ,39,3145728,232149,3,4,0,4, , ,83,17,17,3,23, ,3,20, ,83,1, , , , , , , ,31702,86,5269,23, , , , , , ,1,15,485012464, , , , , , , ,108, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16, , ,79, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , 
2025-10-15 06:48:50.153 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3215021,68368,336, ,9, ,138, , , , , , , , , ,9,9, , , ,3,3,11, ,171, , , , , , , , , , , , , , ,226862,4,224362,224362, , , , ,226917,146143830016,87,87,87,87, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,226917, , , , ,1760510809989,,, , , , , , , , , , , , , , , , , , , , , ,1760510924283,930, , , ,38,3145728,236158,1,1,0,1, , ,2,13,13, ,20, ,3,16, ,2,1, , , , , , , ,4096,2,4009,21, , , , , , ,1,13,338599872, , , , , , , ,109, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,78, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:49:50.159 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3218093,71440,336, ,9, ,44, , , , , , , , , ,9,9, , , ,3,3,11, ,70, , , , , , , , , , , , , , ,226862,4,224362,224362, , , , ,226917,146143830016,87,87,87,87, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,226917, , , , ,1760510809989,,, , , , , , , , , , , , , , , , , , , , , ,1760510984347,960, , , ,33,3145728,239644,3,3,1,3, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,355377088, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:50:50.163 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3221165,74512,336, ,9, ,44, , , , , , , , , ,9,9, , , ,3,3,11, ,70, , , , , , , , , , , , , , ,226862,4,224362,224362, , , , ,226917,146143830016,87,87,87,87, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,226917, , , , ,1760510809989,,, , , , , , , , , , , , , , , , , , , , , ,1760511044424,990, , , ,33,3145728,243130,5,5,1,5, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,372154304, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:51:50.168 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3224237,77584,336, ,9, ,44, , , , , , , , , ,9,9, , , ,3,3,11, ,70, , , , , , , , , , , , , , ,226862,4,224362,224362, , , , ,226917,146143830016,87,87,87,87, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,226917, , , , ,1760510809989,,, , , , , , , , , , , , , , , , , , , , , ,1760511103489,1020, , , ,35,3145728,246616,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,418291648, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:52:50.173 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3227309,80656,336, ,9, ,44, , , , , , , , , ,9,9, , , ,3,3,11, ,70, , , , , , , , , , , , , , ,226862,4,224362,224362, , , , ,226917,146143830016,87,87,87,87, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,226917, , , , ,1760510809989,,, , , , , , , , , , , , , , , , , , , , , ,1760511163539,1050, , , ,35,3145728,250102,3,3,0,3, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,430874560, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-10-15 06:53:50.179 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3230597,83944,336, ,9, ,44, , , , , , , , , ,9,9, , , ,3,3,11, ,70, , , , , , , , , , , , , , ,226862,4,224362,224362, , , , ,226917,146143830016,87,87,87,87, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,226917, , , , ,1760510809989,,, , , , , , , , , , , , , , , , , , , , , ,1760511223611,1080, , , ,35,3145728,253802,2,2,0,2, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3700,18, , , , , , , , ,451846080,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
